control,ano,quantidade_kg
tintas_dolcetto,1987,0
tintas_durif,1987,0
tintas_egiodola,1987,0
tintas_ekigaina,1987,0
tintas_festival_sugraone,1987,0
tintas_franconia,1987,0
tintas_freisa,1987,0
tintas_gamay_st_romain,1987,603449
tintas_gamay_beaujolais,1987,0
tintas_gra_noir,1987,56
tintas_grenache,1987,6043
tintas_jaen,1987,0
tintas_lagrein,1987,0
tintas_lambrusco,1987,7887
tintas_malbec,1987,10121
tintas_marzemina,1987,162480
tintas_merlot,1987,4310762
tintas_marselan,1987,0
tintas_molinera,1987,0
tintas_montepulciano,1987,0
tintas_moscato_bailey,1987,0
tintas_napa_gamay,1987,0
tintas_nebbiolo,1987,4000
tintas_petit_verdot,1987,0
tintas_petite_sirah,1987,61205
tintas_pinotage,1987,9527
tintas_pinot_noir,1987,125181
tintas_pinot_saint_george,1987,45000
tintas_piriquita,1987,0
tintas_rebo,1987,0
tintas_refosco,1987,0
tintas_roinella,1987,0
tintas_ruby_cabernet,1987,700
tintas_sangiovese,1987,90701
tintas_sira_falsa,1987,520216
tintas_tannat,1987,43762
tintas_tempranillo,1987,0
tintas_teroldego,1987,0
tintas_torrontes,1987,0
tintas_tinta_barroca,1987,0
tintas_touriga_francesa,1987,0
tintas_touriga_nacional,1987,0
tintas_tinta_madeira,1987,179
tintas_tintoria,1987,14930
tintas_trincdeira,1987,0
tintas_trousseau,1987,0
tintas_zinfael,1987,45226
tintas_outras1,1987,0
brancaserosadas,1987,48998099
brancaserosadas_aliatico,1987,1587
brancaserosadas_aligote,1987,0
brancaserosadas_altesse,1987,8556
brancaserosadas_alvarinho,1987,0
brancaserosadas_arriloba,1987,0
brancaserosadas_auxerrois,1987,3057
brancaserosadas_burger,1987,0
brancaserosadas_chardonnay,1987,396887
brancaserosadas_chasselas,1987,100699
brancaserosadas_chenin_blanc,1987,97373
brancaserosadas_clairette_1,1987,910
brancaserosadas_colombard,1987,23000
brancaserosadas_flora,1987,73563
brancaserosadas_garganega,1987,0
brancaserosadas_gewurztraminer,1987,314215
brancaserosadas_gouveio,1987,0
brancaserosadas_gros_manseng,1987,0
brancaserosadas_italia_pirovano_65_pe,1987,0
brancaserosadas_maccabeo,1987,0
brancaserosadas_malvasia,1987,1526629
brancaserosadas_malvasia_amarela,1987,0
brancaserosadas_malvasia_bianca,1987,0
brancaserosadas_malvasia_chianti,1987,0
brancaserosadas_malvasia_verde,1987,0
brancaserosadas_malvasia_di_caia,1987,0
brancaserosadas_malvasia_istriana,1987,0
brancaserosadas_mistura_de_uvas_viniferas,1987,0
brancaserosadas_mistura_de_uvas_viniferas,1987,0
brancaserosadas_moscato_branco,1987,15436116
brancaserosadas_moscato_canelli,1987,0
brancaserosadas_moscato_giallo,1987,0
brancaserosadas_moscato_nazareno,1987,0
brancaserosadas_moscato_bianco_r2,1987,0
brancaserosadas_moscato_de_alexaria,1987,0
brancaserosadas_moscato_rosado,1987,0
brancaserosadas_muscat_a_petits_grains,1987,0
brancaserosadas_muller_thurgau,1987,11881
brancaserosadas_muscadelle,1987,0
brancaserosadas_ora,1987,0
brancaserosadas_palomino,1987,50919
brancaserosadas_petit_manseng,1987,0
brancaserosadas_peverella,1987,1683632
brancaserosadas_pinot_blanc,1987,229908
brancaserosadas_pinot_gris,1987,0
brancaserosadas_prosecco,1987,235512
brancaserosadas_red_veltliner,1987,654
brancaserosadas_riesling_italico,1987,8110697
brancaserosadas_riesling_renano,1987,0
brancaserosadas_sauvignon_blanc_2,1987,251663
brancaserosadas_sauvignon_gris,1987,0
brancaserosadas_seara_nova,1987,2273
brancaserosadas_semillon,1987,6382755
brancaserosadas_schonburger,1987,0
brancaserosadas_sylvaner,1987,51359
brancaserosadas_tocai_friulano,1987,619
brancaserosadas_trebbiano,1987,12854969
brancaserosadas_trebbiano_toscano,1987,0
brancaserosadas_verdea,1987,0
brancaserosadas_verdelho,1987,0
brancaserosadas_verdiso,1987,0
brancaserosadas_vermentino,1987,22566
brancaserosadas_vernaccia,1987,1124796
brancaserosadas_viognier,1987,0
brancaserosadas_outras_3,1987,1304
tintas,1988,25753888
tintas_alicante_bouschet,1988,8203
tintas_ancelota,1988,0
tintas_aramon,1988,0
tintas_alfrocheiro,1988,0
tintas_arinarnoa,1988,0
tintas_aspirant_bouschet,1988,0
tintas_barbera,1988,4447914
tintas_bonarda,1988,639841
tintas_cabernet_franc,1988,9129403
tintas_cabernet_sauvignon,1988,1980401
tintas_caladoc,1988,0
tintas_campanario,1988,2900
tintas_canaiolo,1988,266265
tintas_carignan,1988,128366
tintas_carmenere,1988,35458
tintas_castelao,1988,0
tintas_corvina,1988,0
tintas_croatina,1988,0
tintas_cinsaut,1988,22362
tintas_dom_felder,1988,0
tintas_dolcetto,1988,0
tintas_durif,1988,0
tintas_egiodola,1988,0
tintas_ekigaina,1988,0
tintas_festival_sugraone,1988,0
tintas_franconia,1988,0
tintas_freisa,1988,0
tintas_gamay_st_romain,1988,777214
tintas_gamay_beaujolais,1988,447830
tintas_gra_noir,1988,4264
tintas_grenache,1988,12090
tintas_jaen,1988,0
tintas_lagrein,1988,0
tintas_lambrusco,1988,5543
tintas_malbec,1988,64701
tintas_marzemina,1988,244605
tintas_merlot,1988,6278832
tintas_marselan,1988,0
tintas_molinera,1988,0
tintas_montepulciano,1988,0
tintas_moscato_bailey,1988,0
tintas_napa_gamay,1988,102650
tintas_nebbiolo,1988,6454
tintas_petit_verdot,1988,0
tintas_petite_sirah,1988,140196
tintas_pinotage,1988,19945
tintas_pinot_noir,1988,350891
tintas_pinot_saint_george,1988,83400
tintas_piriquita,1988,0
tintas_rebo,1988,0
tintas_refosco,1988,0
tintas_roinella,1988,0
tintas_ruby_cabernet,1988,6800
tintas_sangiovese,1988,118475
tintas_sira_falsa,1988,228050
tintas_tannat,1988,129001
tintas_tempranillo,1988,0
tintas_teroldego,1988,0
tintas_torrontes,1988,0
tintas_tinta_barroca,1988,0
tintas_touriga_francesa,1988,0
tintas_touriga_nacional,1988,0
tintas_tinta_madeira,1988,1493
tintas_tintoria,1988,0
tintas_trincdeira,1988,0
tintas_trousseau,1988,0
tintas_zinfael,1988,70341
tintas_outras1,1988,0
brancaserosadas,1988,77578061
brancaserosadas_aliatico,1988,1850
brancaserosadas_aligote,1988,0
brancaserosadas_altesse,1988,39549
brancaserosadas_alvarinho,1988,0
brancaserosadas_arriloba,1988,0
brancaserosadas_auxerrois,1988,0
brancaserosadas_burger,1988,4280
brancaserosadas_chardonnay,1988,1016199
brancaserosadas_chasselas,1988,189452
brancaserosadas_chenin_blanc,1988,226826
brancaserosadas_clairette_1,1988,0
brancaserosadas_colombard,1988,32200
brancaserosadas_flora,1988,132433
brancaserosadas_garganega,1988,0
brancaserosadas_gewurztraminer,1988,740238
brancaserosadas_gouveio,1988,0
brancaserosadas_gros_manseng,1988,0
brancaserosadas_italia_pirovano_65_pe,1988,0
brancaserosadas_maccabeo,1988,0
brancaserosadas_malvasia,1988,3392751
brancaserosadas_malvasia_amarela,1988,0
brancaserosadas_malvasia_bianca,1988,0
brancaserosadas_malvasia_chianti,1988,0
brancaserosadas_malvasia_verde,1988,0
brancaserosadas_malvasia_di_caia,1988,0
brancaserosadas_malvasia_istriana,1988,0
brancaserosadas_mistura_de_uvas_viniferas,1988,0
brancaserosadas_mistura_de_uvas_viniferas,1988,0
brancaserosadas_moscato_branco,1988,22528034
brancaserosadas_moscato_canelli,1988,0
brancaserosadas_moscato_giallo,1988,0
brancaserosadas_moscato_nazareno,1988,0
brancaserosadas_moscato_bianco_r2,1988,0
brancaserosadas_moscato_de_alexaria,1988,0
brancaserosadas_moscato_rosado,1988,0
brancaserosadas_muscat_a_petits_grains,1988,0
brancaserosadas_muller_thurgau,1988,17629
brancaserosadas_muscadelle,1988,0
brancaserosadas_ora,1988,0
brancaserosadas_palomino,1988,62679
brancaserosadas_petit_manseng,1988,0
brancaserosadas_peverella,1988,1848715
brancaserosadas_pinot_blanc,1988,413142
brancaserosadas_pinot_gris,1988,0
brancaserosadas_prosecco,1988,449028
brancaserosadas_red_veltliner,1988,1512
brancaserosadas_riesling_italico,1988,10052438
brancaserosadas_riesling_renano,1988,1505571
brancaserosadas_sauvignon_blanc_2,1988,387957
brancaserosadas_sauvignon_gris,1988,0
brancaserosadas_seara_nova,1988,5965
brancaserosadas_semillon,1988,9118811
brancaserosadas_schonburger,1988,0
brancaserosadas_sylvaner,1988,112726
brancaserosadas_tocai_friulano,1988,124
brancaserosadas_trebbiano,1988,23541232
brancaserosadas_trebbiano_toscano,1988,0
brancaserosadas_verdea,1988,0
brancaserosadas_verdelho,1988,0
brancaserosadas_verdiso,1988,5895
brancaserosadas_vermentino,1988,43631
brancaserosadas_vernaccia,1988,1701470
brancaserosadas_viognier,1988,0
brancaserosadas_outras_3,1988,5724
tintas,1989,24032041
tintas_alicante_bouschet,1989,46923
tintas_ancelota,1989,0
tintas_aramon,1989,0
tintas_alfrocheiro,1989,0
tintas_arinarnoa,1989,0
tintas_aspirant_bouschet,1989,0
tintas_barbera,1989,3414379
tintas_bonarda,1989,657726
tintas_cabernet_franc,1989,7962486
tintas_cabernet_sauvignon,1989,2750321
tintas_caladoc,1989,0
tintas_campanario,1989,1920
tintas_canaiolo,1989,182381
tintas_carignan,1989,0
tintas_carmenere,1989,15236
tintas_castelao,1989,0
tintas_corvina,1989,0
tintas_croatina,1989,0
tintas_cinsaut,1989,24663
tintas_dom_felder,1989,0
tintas_dolcetto,1989,0
tintas_durif,1989,0
tintas_egiodola,1989,0
tintas_ekigaina,1989,0
tintas_festival_sugraone,1989,0
tintas_franconia,1989,0
tintas_freisa,1989,0
tintas_gamay_st_romain,1989,735344
tintas_gamay_beaujolais,1989,175560
tintas_gra_noir,1989,0
tintas_grenache,1989,18136
tintas_jaen,1989,0
tintas_lagrein,1989,0
tintas_lambrusco,1989,52860
tintas_malbec,1989,37043
tintas_marzemina,1989,203600
tintas_merlot,1989,6258967
tintas_marselan,1989,0
tintas_molinera,1989,0
tintas_montepulciano,1989,0
tintas_moscato_bailey,1989,0
tintas_napa_gamay,1989,57830
tintas_nebbiolo,1989,0
tintas_petit_verdot,1989,0
tintas_petite_sirah,1989,223434
tintas_pinotage,1989,44697
tintas_pinot_noir,1989,360511
tintas_pinot_saint_george,1989,67500
tintas_piriquita,1989,0
tintas_rebo,1989,0
tintas_refosco,1989,0
tintas_roinella,1989,0
tintas_ruby_cabernet,1989,4678
tintas_sangiovese,1989,96497
tintas_sira_falsa,1989,191080
tintas_tannat,1989,137749
tintas_tempranillo,1989,0
tintas_teroldego,1989,0
tintas_torrontes,1989,0
tintas_tinta_barroca,1989,0
tintas_touriga_francesa,1989,0
tintas_touriga_nacional,1989,0
tintas_tinta_madeira,1989,0
tintas_tintoria,1989,0
tintas_trincdeira,1989,0
tintas_trousseau,1989,0
tintas_zinfael,1989,310520
tintas_outras1,1989,0
brancaserosadas,1989,76181146
brancaserosadas_aliatico,1989,444
brancaserosadas_aligote,1989,0
brancaserosadas_altesse,1989,42682
brancaserosadas_alvarinho,1989,0
brancaserosadas_arriloba,1989,0
brancaserosadas_auxerrois,1989,0
brancaserosadas_burger,1989,0
brancaserosadas_chardonnay,1989,1379927
brancaserosadas_chasselas,1989,249408
brancaserosadas_chenin_blanc,1989,217512
brancaserosadas_clairette_1,1989,0
brancaserosadas_colombard,1989,28460
brancaserosadas_flora,1989,163005
brancaserosadas_garganega,1989,0
brancaserosadas_gewurztraminer,1989,1266410
brancaserosadas_gouveio,1989,0
brancaserosadas_gros_manseng,1989,0
brancaserosadas_italia_pirovano_65_pe,1989,0
brancaserosadas_maccabeo,1989,0
brancaserosadas_malvasia,1989,3428752
brancaserosadas_malvasia_amarela,1989,0
brancaserosadas_malvasia_bianca,1989,2046
brancaserosadas_malvasia_chianti,1989,0
brancaserosadas_malvasia_verde,1989,18637
brancaserosadas_malvasia_di_caia,1989,0
brancaserosadas_malvasia_istriana,1989,0
brancaserosadas_mistura_de_uvas_viniferas,1989,0
brancaserosadas_mistura_de_uvas_viniferas,1989,0
brancaserosadas_moscato_branco,1989,22513823
brancaserosadas_moscato_canelli,1989,0
brancaserosadas_moscato_giallo,1989,0
brancaserosadas_moscato_nazareno,1989,0
brancaserosadas_moscato_bianco_r2,1989,0
brancaserosadas_moscato_de_alexaria,1989,0
brancaserosadas_moscato_rosado,1989,0
brancaserosadas_muscat_a_petits_grains,1989,0
brancaserosadas_muller_thurgau,1989,17142
brancaserosadas_muscadelle,1989,2007
brancaserosadas_ora,1989,0
brancaserosadas_palomino,1989,64664
brancaserosadas_petit_manseng,1989,0
brancaserosadas_peverella,1989,1943429
brancaserosadas_pinot_blanc,1989,516219
brancaserosadas_pinot_gris,1989,2680
brancaserosadas_prosecco,1989,401705
brancaserosadas_red_veltliner,1989,0
brancaserosadas_riesling_italico,1989,9385386
brancaserosadas_riesling_renano,1989,2105616
brancaserosadas_sauvignon_blanc_2,1989,594507
brancaserosadas_sauvignon_gris,1989,0
brancaserosadas_seara_nova,1989,5941
brancaserosadas_semillon,1989,8974449
brancaserosadas_schonburger,1989,0
brancaserosadas_sylvaner,1989,141263
brancaserosadas_tocai_friulano,1989,3467
brancaserosadas_trebbiano,1989,21370782
brancaserosadas_trebbiano_toscano,1989,0
brancaserosadas_verdea,1989,0
brancaserosadas_verdelho,1989,0
brancaserosadas_verdiso,1989,0
brancaserosadas_vermentino,1989,40395
brancaserosadas_vernaccia,1989,1300388
brancaserosadas_viognier,1989,0
brancaserosadas_outras_3,1989,0
tintas,1990,24795507
tintas_alicante_bouschet,1990,46983
tintas_ancelota,1990,0
tintas_aramon,1990,0
tintas_alfrocheiro,1990,0
tintas_arinarnoa,1990,0
tintas_aspirant_bouschet,1990,0
tintas_barbera,1990,2587150
tintas_bonarda,1990,586098
tintas_cabernet_franc,1990,7568645
tintas_cabernet_sauvignon,1990,2951138
tintas_caladoc,1990,0
tintas_campanario,1990,0
tintas_canaiolo,1990,131742
tintas_carignan,1990,0
tintas_carmenere,1990,55499
tintas_castelao,1990,0
tintas_corvina,1990,0
tintas_croatina,1990,0
tintas_cinsaut,1990,27386
tintas_dom_felder,1990,0
tintas_dolcetto,1990,0
tintas_durif,1990,0
tintas_egiodola,1990,0
tintas_ekigaina,1990,0
tintas_festival_sugraone,1990,0
tintas_franconia,1990,0
tintas_freisa,1990,0
tintas_gamay_st_romain,1990,399023
tintas_gamay_beaujolais,1990,558237
tintas_gra_noir,1990,0
tintas_grenache,1990,3289
tintas_jaen,1990,0
tintas_lagrein,1990,0
tintas_lambrusco,1990,15560
tintas_malbec,1990,69305
tintas_marzemina,1990,143957
tintas_merlot,1990,6440525
tintas_marselan,1990,0
tintas_molinera,1990,0
tintas_montepulciano,1990,0
tintas_moscato_bailey,1990,0
tintas_napa_gamay,1990,193570
tintas_nebbiolo,1990,28600
tintas_petit_verdot,1990,0
tintas_petite_sirah,1990,208765
tintas_pinotage,1990,76979
tintas_pinot_noir,1990,409901
tintas_pinot_saint_george,1990,118160
tintas_piriquita,1990,0
tintas_rebo,1990,0
tintas_refosco,1990,0
tintas_roinella,1990,0
tintas_ruby_cabernet,1990,0
tintas_sangiovese,1990,59620
tintas_sira_falsa,1990,182243
tintas_tannat,1990,351017
tintas_tempranillo,1990,0
tintas_teroldego,1990,0
tintas_torrontes,1990,0
tintas_tinta_barroca,1990,0
tintas_touriga_francesa,1990,0
tintas_touriga_nacional,1990,0
tintas_tinta_madeira,1990,54
tintas_tintoria,1990,14526
tintas_trincdeira,1990,0
tintas_trousseau,1990,0
tintas_zinfael,1990,1567535
tintas_outras1,1990,0
brancaserosadas,1990,73556749
brancaserosadas_aliatico,1990,0
brancaserosadas_aligote,1990,0
brancaserosadas_altesse,1990,40662
brancaserosadas_alvarinho,1990,0
brancaserosadas_arriloba,1990,0
brancaserosadas_auxerrois,1990,0
brancaserosadas_burger,1990,0
brancaserosadas_chardonnay,1990,1310807
brancaserosadas_chasselas,1990,239011
brancaserosadas_chenin_blanc,1990,386466
brancaserosadas_clairette_1,1990,754
brancaserosadas_colombard,1990,38460
brancaserosadas_flora,1990,184768
brancaserosadas_garganega,1990,0
brancaserosadas_gewurztraminer,1990,1616040
brancaserosadas_gouveio,1990,0
brancaserosadas_gros_manseng,1990,0
brancaserosadas_italia_pirovano_65_pe,1990,0
brancaserosadas_maccabeo,1990,0
brancaserosadas_malvasia,1990,3945671
brancaserosadas_malvasia_amarela,1990,0
brancaserosadas_malvasia_bianca,1990,12319
brancaserosadas_malvasia_chianti,1990,0
brancaserosadas_malvasia_verde,1990,0
brancaserosadas_malvasia_di_caia,1990,0
brancaserosadas_malvasia_istriana,1990,0
brancaserosadas_mistura_de_uvas_viniferas,1990,0
brancaserosadas_mistura_de_uvas_viniferas,1990,0
brancaserosadas_moscato_branco,1990,19690691
brancaserosadas_moscato_canelli,1990,0
brancaserosadas_moscato_giallo,1990,0
brancaserosadas_moscato_nazareno,1990,0
brancaserosadas_moscato_bianco_r2,1990,0
brancaserosadas_moscato_de_alexaria,1990,0
brancaserosadas_moscato_rosado,1990,0
brancaserosadas_muscat_a_petits_grains,1990,0
brancaserosadas_muller_thurgau,1990,36313
brancaserosadas_muscadelle,1990,5536
brancaserosadas_ora,1990,0
brancaserosadas_palomino,1990,58657
brancaserosadas_petit_manseng,1990,0
brancaserosadas_peverella,1990,2072218
brancaserosadas_pinot_blanc,1990,801355
brancaserosadas_pinot_gris,1990,4771
brancaserosadas_prosecco,1990,364665
brancaserosadas_red_veltliner,1990,0
brancaserosadas_riesling_italico,1990,11632192
brancaserosadas_riesling_renano,1990,501972
brancaserosadas_sauvignon_blanc_2,1990,764746
brancaserosadas_sauvignon_gris,1990,0
brancaserosadas_seara_nova,1990,9338
brancaserosadas_semillon,1990,9189656
brancaserosadas_schonburger,1990,0
brancaserosadas_sylvaner,1990,166398
brancaserosadas_tocai_friulano,1990,3118
brancaserosadas_trebbiano,1990,18845488
brancaserosadas_trebbiano_toscano,1990,0
brancaserosadas_verdea,1990,0
brancaserosadas_verdelho,1990,0
brancaserosadas_verdiso,1990,970
brancaserosadas_vermentino,1990,29830
brancaserosadas_vernaccia,1990,1603877
brancaserosadas_viognier,1990,0
brancaserosadas_outras_3,1990,0
tintas,1991,18045593
tintas_alicante_bouschet,1991,0
tintas_ancelota,1991,0
tintas_aramon,1991,0
tintas_alfrocheiro,1991,0
tintas_arinarnoa,1991,0
tintas_aspirant_bouschet,1991,0
tintas_barbera,1991,1449146
tintas_bonarda,1991,236195
tintas_cabernet_franc,1991,4935095
tintas_cabernet_sauvignon,1991,3028297
tintas_caladoc,1991,0
tintas_campanario,1991,0
tintas_canaiolo,1991,218689
tintas_carignan,1991,48657
tintas_carmenere,1991,23812
tintas_castelao,1991,0
tintas_corvina,1991,0
tintas_croatina,1991,0
tintas_cinsaut,1991,17020
tintas_dom_felder,1991,0
tintas_dolcetto,1991,0
tintas_durif,1991,0
tintas_egiodola,1991,0
tintas_ekigaina,1991,0
tintas_festival_sugraone,1991,0
tintas_franconia,1991,0
tintas_freisa,1991,0
tintas_gamay_st_romain,1991,255846
tintas_gamay_beaujolais,1991,364550
tintas_gra_noir,1991,0
tintas_grenache,1991,1305
tintas_jaen,1991,0
tintas_lagrein,1991,0
tintas_lambrusco,1991,23396
tintas_malbec,1991,50169
tintas_marzemina,1991,106385
tintas_merlot,1991,4275871
tintas_marselan,1991,0
tintas_molinera,1991,0
tintas_montepulciano,1991,0
tintas_moscato_bailey,1991,0
tintas_napa_gamay,1991,149800
tintas_nebbiolo,1991,226893
tintas_petit_verdot,1991,0
tintas_petite_sirah,1991,86215
tintas_pinotage,1991,97269
tintas_pinot_noir,1991,320721
tintas_pinot_saint_george,1991,84550
tintas_piriquita,1991,0
tintas_rebo,1991,0
tintas_refosco,1991,0
tintas_roinella,1991,0
tintas_ruby_cabernet,1991,0
tintas_sangiovese,1991,244050
tintas_sira_falsa,1991,46003
tintas_tannat,1991,532348
tintas_tempranillo,1991,0
tintas_teroldego,1991,0
tintas_torrontes,1991,0
tintas_tinta_barroca,1991,0
tintas_touriga_francesa,1991,0
tintas_touriga_nacional,1991,0
tintas_tinta_madeira,1991,0
tintas_tintoria,1991,7218
tintas_trincdeira,1991,0
tintas_trousseau,1991,0
tintas_zinfael,1991,1216093
tintas_outras1,1991,0
brancaserosadas,1991,46526526
brancaserosadas_aliatico,1991,0
brancaserosadas_aligote,1991,0
brancaserosadas_altesse,1991,18270
brancaserosadas_alvarinho,1991,0
brancaserosadas_arriloba,1991,0
brancaserosadas_auxerrois,1991,980
brancaserosadas_burger,1991,0
brancaserosadas_chardonnay,1991,2185942
brancaserosadas_chasselas,1991,114585
brancaserosadas_chenin_blanc,1991,504502
brancaserosadas_clairette_1,1991,0
brancaserosadas_colombard,1991,26500
brancaserosadas_flora,1991,212220
brancaserosadas_garganega,1991,0
brancaserosadas_gewurztraminer,1991,1648915
brancaserosadas_gouveio,1991,0
brancaserosadas_gros_manseng,1991,0
brancaserosadas_italia_pirovano_65_pe,1991,0
brancaserosadas_maccabeo,1991,0
brancaserosadas_malvasia,1991,2006859
brancaserosadas_malvasia_amarela,1991,0
brancaserosadas_malvasia_bianca,1991,16474
brancaserosadas_malvasia_chianti,1991,0
brancaserosadas_malvasia_verde,1991,0
brancaserosadas_malvasia_di_caia,1991,0
brancaserosadas_malvasia_istriana,1991,0
brancaserosadas_mistura_de_uvas_viniferas,1991,0
brancaserosadas_mistura_de_uvas_viniferas,1991,0
brancaserosadas_moscato_branco,1991,9533114
brancaserosadas_moscato_canelli,1991,0
brancaserosadas_moscato_giallo,1991,0
brancaserosadas_moscato_nazareno,1991,0
brancaserosadas_moscato_bianco_r2,1991,0
brancaserosadas_moscato_de_alexaria,1991,0
brancaserosadas_moscato_rosado,1991,0
brancaserosadas_muscat_a_petits_grains,1991,0
brancaserosadas_muller_thurgau,1991,19915
brancaserosadas_muscadelle,1991,5515
brancaserosadas_ora,1991,0
brancaserosadas_palomino,1991,50188
brancaserosadas_petit_manseng,1991,0
